Date, Real Date, Net Count, Capture, Aggressive Capture
Fold 1
03/17/15, ,-82.0, 0.12327296210835824, 0.14439474878635736
01/06/15, ,-68.0, -0.13778299596150292, -0.1170690565475303
03/13/15, ,-80.0, 0.13109118834828007, 0.1522739746169258
12/03/14, ,-64.0, 0.11360325105428969, 0.1350267443753662
07/24/14, ,12.0, 0.10344571408608551, 0.10369516754657579
08/20/14, ,-4.0, -0.039406185383652495, -0.03942267491770768
02/13/15, ,-74.0, 0.06611942017045723, 0.08743827790055311
09/24/14, ,-29.0, -0.6697587048933559, -0.6485738397884798
08/18/14, ,-4.0, -0.0556434483043305, -0.055668527797472174
12/19/14, ,-71.0, -0.007267166243005593, 0.013372347714937912
09/17/14, ,-26.0, -0.37557008584865115, -0.3537194108459252
01/21/15, ,-75.0, -0.06731951855035098, -0.046494791424325985
09/10/14, ,-18.0, -0.07015490481278999, -0.0481571403129099
11/06/14, ,-62.0, 0.04662090575145145, 0.06799614177665922
08/05/14, ,4.0, 0.03234433771815604, 0.032504125408235475
08/06/14, ,4.0, 0.031761264789798675, 0.03185707837621219
11/24/14, ,-61.0, 0.10114033020597644, 0.12253257085776627
03/02/15, ,-77.0, 0.1475511925707721, 0.16877719611484532
07/22/14, ,12.0, 0.14557947407458913, 0.14583057195724014
09/30/14, ,-37.0, -0.7114791419757573, -0.690359723623272
02/26/15, ,-76.0, 0.17069740570244832, 0.19203235893679663
10/23/14, ,-47.0, 0.10700731075393097, 0.1292077798925266
03/19/15, ,-80.0, 0.1330662741261394, 0.15421839962399284
01/12/15, ,-70.0, -0.025355172171995163, -0.004484983252109873
11/12/14, ,-67.0, 0.04912754419513831, 0.0704847987116976
12/12/14, ,-67.0, 0.02492554742674116, 0.0457168817737263
01/16/15, ,-72.0, -0.010969304880840674, 0.00996904777109632
02/27/15, ,-76.0, 0.17346748880494142, 0.19480719187334242
01/14/15, ,-69.0, 1.5864957055751472E-4, 0.021122779020657553
02/20/15, ,-72.0, 0.1712940644136656, 0.19262925538889292
07/23/14, ,11.0, 0.12094188688554892, 0.12119009663439659
11/04/14, ,-54.0, 0.11362417052451865, 0.13569674055574155
03/05/15, ,-78.0, 0.1323169424453998, 0.15350687351222164
08/27/14, ,-8.0, 0.008686363407615541, 0.008664292779647031
09/22/14, ,-29.0, -0.6967483034181627, -0.6756244627626293
08/11/14, ,3.0, 0.0034204355543540578, 0.003529831729198114
12/15/14, ,-67.0, 0.02602205967872096, 0.04682594880664025
09/26/14, ,-36.0, -0.6952146527085432, -0.6740909986796885
10/28/14, ,-51.0, 0.10726841267605887, 0.129339592387029
11/25/14, ,-62.0, 0.09617091124573184, 0.11756278087905045
08/29/14, ,-10.0, -0.06356577467067025, -0.06355957162332448
09/29/14, ,-36.0, -0.6993970499532483, -0.6782623689049143
08/12/14, ,0.0, -0.07400789814486576, -0.07395080731436864
11/03/14, ,-53.0, 0.14864510695390584, 0.1707827851410851
09/04/14, ,-16.0, -0.08781517099566577, -0.06583966427702208
07/21/14, ,13.0, 0.14597395139214342, 0.1462251565372074
10/02/14, ,-39.0, -0.6848397332908748, -0.6637917634734013
08/22/14, ,-5.0, 0.01377651128821131, 0.013793159156666054
08/01/14, ,5.0, 0.014264239622753597, 0.01439947211304142
02/10/15, ,-75.0, 0.053641919200885575, 0.07493574833207645
01/09/15, ,-71.0, -0.11626426308108603, -0.09541577062405156
07/10/14, ,1.0, 0.010472727272727257, 0.010511511289005297
11/18/14, ,-63.0, 0.0849251938144368, 0.10625072137421059
11/11/14, ,-68.0, 0.03528954245647342, 0.056617906892343736
12/04/14, ,-65.0, 0.11360325105428969, 0.1350267443753662
03/23/15, ,-82.0, 0.1330662741261394, 0.15421839962399284
09/11/14, ,-21.0, -0.07537771070864079, -0.053382875025720235
11/21/14, ,-62.0, 0.09879101249507029, 0.12012725402776286
10/15/14, ,-41.0, -0.12722139959563963, -0.10554932304997225
10/10/14, ,-39.0, -0.1203308879293174, -0.09865112251547209
01/30/15, ,-75.0, 0.0477989512559119, 0.06899294559172738
09/19/14, ,-30.0, -0.9018127617841248, -0.8810389637637339
08/14/14, ,-4.0, -0.10810850688839709, -0.10817472390947981
01/13/15, ,-68.0, 0.005500063539310719, 0.026462215989589137
01/28/15, ,-76.0, 0.047174341636923675, 0.06836723207582177
10/17/14, ,-42.0, 0.12748654726996883, 0.14966506216897463
02/02/15, ,-74.0, 0.055891689663611036, 0.0770940953099985
02/04/15, ,-75.0, 0.050014759495369446, 0.07121679851536686
02/05/15, ,-74.0, 0.05668884180905137, 0.07798598368108409
01/23/15, ,-75.0, 0.07435559120986503, 0.09554189099635628
12/16/14, ,-68.0, 0.019109617282407607, 0.03988883403693019
01/26/15, ,-77.0, 0.05268093914506916, 0.07385383399481371
10/09/14, ,-37.0, -0.15610176789879412, -0.13457602821917702
10/13/14, ,-40.0, -0.11663946392209294, -0.0949619154843781
