Date, Real Date, Net Count, Capture, Aggressive Capture
Fold 1,,,,
7/11/13, ,-34,-0.004863126,0.007958204
8/22/13, ,-51,0.518391699,0.533996104
11/5/13, ,-63,4.058772353,4.099685582
11/22/13, ,-68,4.20537564,4.246705899
11/27/13, ,-77,4.114214295,4.155292402
8/16/13, ,-48,0.5194499,0.535054812
11/6/13, ,-65,4.05553436,4.096442944
5/24/13, ,-21,-0.152875948,-0.153086507
8/30/13, ,-52,0.576579815,0.59245569
11/15/13, ,-73,4.066320907,4.107249299
8/21/13, ,-49,0.518391699,0.533996104
10/15/13, ,-52,3.840559608,3.88099828
11/21/13, ,-73,4.089330478,4.130234405
4/26/13, ,-15,0.016876798,0.01663548
6/6/13, ,-24,-0.176707815,-0.176926119
10/17/13, ,-54,3.951616635,3.992117029
9/11/13, ,-56,0.51664503,0.531709828
7/23/13, ,-41,-0.016954691,-0.003912217
9/17/13, ,-55,0.552491615,0.567667567
9/12/13, ,-55,0.524716398,0.539831414
5/31/13, ,-22,-0.159420886,-0.159641026
6/12/13, ,-25,-0.200812588,-0.189355901
3/27/13, ,-1,0,0
5/9/13, ,-20,-0.176581123,-0.177111615
12/2/13, ,-79,4.107442934,4.148493579
7/30/13, ,-40,0.065129868,0.078451244
8/9/13, ,-41,0.283980279,0.297988576
11/1/13, ,-66,4.016433857,4.057292331
7/2/13, ,-35,-0.093829311,-0.081087982
8/13/13, ,-42,0.275585784,0.289621843
6/13/13, ,-26,-0.205327665,-0.193871975
10/23/13, ,-55,4.145348042,4.186264128
5/13/13, ,-21,-0.171141413,-0.171665245
11/8/13, ,-64,4.062444814,4.103367159
6/26/13, ,-30,-0.124216931,-0.111550668
6/18/13, ,-27,-0.22003651,-0.208574905
6/17/13, ,-26,-0.22003651,-0.208574905
8/6/13, ,-40,0.32790065,0.341873494
6/11/13, ,-25,-0.213900848,-0.214018904
9/5/13, ,-56,0.54383551,0.559704797
4/19/13, ,-13,-0.010187561,-0.010770877
4/22/13, ,-16,-0.056153939,-0.056756717
8/29/13, ,-55,0.515676861,0.531423435
6/14/13, ,-27,-0.229127419,-0.217673606
4/17/13, ,-13,-0.002511938,-0.003091692
5/3/13, ,-19,0.004281087,0.004050784
