Date, Real Date, Net Count, Capture, Aggressive Capture
Fold 1
07/11/13, ,-34.0, 0.29531592681608965, 0.2702821937921893
05/08/13, ,-8.0, 0.21333903145847555, 0.23129514388756253
06/24/13, ,-20.0, 0.49036459100878843, 0.5518986087281629
08/22/13, ,-40.0, 0.5568866328174075, 0.5845930039495882
11/05/13, ,-70.0, 1.7018103987894808, 1.8034326730406107
11/22/13, ,-80.0, 1.4234293043777013, 1.515532517642906
11/27/13, ,-81.0, 1.471064524713697, 1.5628866294896309
08/16/13, ,-34.0, 0.5847523317047624, 0.6124619610518682
11/06/13, ,-70.0, 1.6931463147988963, 1.7923739990230563
05/24/13, ,-11.0, 0.34517652618946737, 0.3653007175412146
08/30/13, ,-41.0, 0.5968360324057478, 0.6245662518416368
11/15/13, ,-79.0, 1.463455898162138, 1.5562309879452307
08/21/13, ,-38.0, 0.5568866328174075, 0.5845930039495882
10/15/13, ,-54.0, 0.8193718958768402, 0.8861867702030352
11/21/13, ,-78.0, 1.5163204333930271, 1.609084504081372
04/26/13, ,-3.0, 0.21444642091314683, 0.23323431088095453
06/06/13, ,-17.0, 0.412189713566744, 0.43115797415745527
10/17/13, ,-57.0, 0.6939998693443221, 0.7929720591255386
09/11/13, ,-46.0, 0.7115621629999548, 0.7406628322111068
07/23/13, ,-31.0, 0.33409435457074743, 0.3085469886388305
09/17/13, ,-43.0, 0.7517007197432822, 0.7964763453110072
09/12/13, ,-43.0, 0.750176473575202, 0.7794450418473773
05/31/13, ,-16.0, 0.39994052227700894, 0.4200584907772814
06/12/13, ,-18.0, 0.44971326246310483, 0.46880482477753205
03/27/13, ,1.0, 0.007887323943662004, 0.007897847906160422
05/09/13, ,-6.0, 0.3307450306135241, 0.34870942066916566
07/30/13, ,-29.0, 0.27187407187502677, 0.24652633703940682
08/09/13, ,-36.0, 0.5207097260224844, 0.5475956761797504
11/01/13, ,-69.0, 1.6963170395269043, 1.79789093832512
04/18/13, ,-4.0, 0.07770473763375993, 0.09575407927207555
06/13/13, ,-17.0, 0.4902672641198268, 0.5103776644689042
10/23/13, ,-63.0, 0.6607459520224531, 0.7598865433173707
